X ; Y ; Vx ; Vy ;
0.626767 ; 0.947987 ; -0.093772 ; -0.196486 ;
0.909964 ; 0.466241 ; 0.018225 ; 0.216951 ;
0.249334 ; 0.875261 ; -0.158461 ; 0.149299 ;
0.260950 ; 0.021675 ; 0.104761 ; -0.190853 ;
0.261066 ; 0.605026 ; -0.047235 ; 0.212530 ;
0.315046 ; 0.479049 ; 0.077546 ; -0.203437 ;
0.245022 ; 0.411219 ; 0.059912 ; -0.209310 ;
0.728972 ; 0.776795 ; 0.114050 ; 0.185452 ;
0.913725 ; 0.259614 ; -0.208307 ; -0.063310 ;
0.377767 ; 0.086616 ; -0.081108 ; -0.202043 ;
0.262470 ; 0.803439 ; -0.113306 ; 0.185908 ;
0.467800 ; 0.141965 ; 0.052311 ; 0.211338 ;
0.477682 ; 0.016010 ; 0.065600 ; -0.207597 ;
0.402104 ; 0.162429 ; -0.170448 ; 0.135453 ;
0.304439 ; 0.450838 ; 0.005721 ; -0.217640 ;
0.936562 ; 0.433227 ; 0.064390 ; -0.207976 ;
0.364424 ; 0.112107 ; -0.065281 ; 0.207698 ;
0.168372 ; 0.494179 ; 0.206553 ; 0.068818 ;
0.641889 ; 0.957878 ; -0.027740 ; -0.215941 ;
0.537216 ; 0.947925 ; -0.112216 ; -0.186568 ;
0.095881 ; 0.041385 ; -0.038305 ; 0.214319 ;
0.192528 ; 0.914445 ; 0.087034 ; 0.199562 ;
0.432661 ; 0.246890 ; -0.208506 ; -0.062651 ;
0.992846 ; 0.082693 ; -0.004379 ; -0.217671 ;
0.303531 ; 0.685774 ; 0.206579 ; 0.068738 ;
0.907216 ; 0.419146 ; 0.033002 ; 0.215200 ;
0.400898 ; 0.687297 ; 0.190620 ; -0.105186 ;
0.942518 ; 0.464785 ; 0.127100 ; -0.176764 ;
0.978629 ; 0.437375 ; 0.063434 ; 0.208269 ;
0.711659 ; 0.295997 ; -0.209144 ; 0.060487 ;
0.337483 ; 0.222241 ; -0.157013 ; -0.150821 ;
0.174101 ; 0.073873 ; -0.004977 ; -0.217659 ;
-0.000483 ; 0.320518 ; -0.161039 ; 0.146514 ;
0.200254 ; 0.249209 ; -0.130090 ; -0.174576 ;
0.875606 ; 0.491702 ; -0.005415 ; -0.217648 ;
0.467509 ; 0.370507 ; -0.006558 ; 0.217617 ;
0.491015 ; 0.120421 ; 0.153624 ; -0.154271 ;
0.152635 ; 0.524486 ; 0.072683 ; -0.205225 ;
0.871524 ; 0.959372 ; -0.053587 ; 0.211018 ;
0.624975 ; 0.413988 ; 0.163458 ; 0.143811 ;
0.789761 ; 0.510120 ; 0.036683 ; 0.214603 ;
0.460880 ; 0.033047 ; 0.202580 ; 0.079759 ;
0.331111 ; 0.031878 ; -0.060789 ; 0.209057 ;
0.487211 ; 0.995752 ; 0.029959 ; -0.215644 ;
0.788260 ; 0.166009 ; -0.189052 ; 0.107979 ;
0.175008 ; 0.474317 ; -0.099446 ; -0.193676 ;
0.105624 ; 0.192233 ; 0.119326 ; 0.182103 ;
0.308212 ; 0.763086 ; 0.180015 ; 0.122452 ;
0.774537 ; 0.904984 ; 0.058650 ; 0.209667 ;
0.118936 ; 0.469373 ; -0.211842 ; 0.050230 ;
0.879104 ; 0.119589 ; -0.060032 ; 0.209275 ;
0.689257 ; 0.334697 ; -0.077506 ; -0.203452 ;
0.456539 ; 0.799452 ; 0.151777 ; -0.156089 ;
0.354886 ; 0.674142 ; -0.002080 ; -0.217705 ;
0.436101 ; 0.814029 ; 0.175152 ; -0.129313 ;
0.787102 ; 0.440993 ; 0.172773 ; 0.132474 ;
0.087362 ; 0.311214 ; -0.169438 ; -0.136715 ;
0.803277 ; 0.917215 ; 0.010053 ; 0.217483 ;
0.333007 ; 0.726953 ; 0.143684 ; 0.163569 ;
0.440578 ; 0.033714 ; -0.194035 ; 0.098744 ;
0.141576 ; 0.407925 ; -0.088881 ; -0.198746 ;
0.206645 ; 0.310750 ; -0.204506 ; 0.074680 ;
0.954423 ; 0.875525 ; 0.158634 ; -0.149115 ;
0.387665 ; 0.422030 ; 0.085348 ; 0.167235 ;
0.068433 ; 0.693786 ; -0.055115 ; -0.210624 ;
0.365685 ; 0.389342 ; 0.088044 ; 0.199119 ;
0.290999 ; 0.980296 ; 0.057613 ; -0.209954 ;
0.263117 ; 0.392830 ; -0.092359 ; -0.079040 ;
0.128233 ; 0.532586 ; -0.202885 ; -0.078978 ;
0.668930 ; 0.223580 ; 0.043913 ; -0.213241 ;
0.240362 ; 0.582278 ; -0.089572 ; 0.198436 ;
0.445494 ; 0.338127 ; -0.203523 ; -0.077320 ;
0.361814 ; 0.171488 ; -0.080935 ; -0.202113 ;
0.406359 ; 0.555454 ; 0.126435 ; -0.177240 ;
0.305592 ; 0.166266 ; -0.144229 ; 0.163089 ;
0.133902 ; 0.374761 ; 0.153358 ; -0.154536 ;
0.304881 ; 0.869785 ; -0.121665 ; -0.180548 ;
0.849033 ; 0.913871 ; 0.201105 ; -0.083408 ;
0.897134 ; 0.293756 ; -0.062065 ; 0.208681 ;
0.059248 ; 0.476365 ; 0.187098 ; -0.111329 ;
0.211580 ; 0.019700 ; -0.062650 ; -0.208507 ;
0.253581 ; 0.744376 ; -0.192321 ; -0.102043 ;
0.330575 ; 0.720155 ; -0.056470 ; -0.210264 ;
0.921561 ; 0.594279 ; 0.084244 ; 0.200756 ;
0.020108 ; 0.275409 ; 0.019222 ; 0.216865 ;
0.251110 ; 0.534353 ; 0.174075 ; -0.130758 ;
0.284401 ; 0.528688 ; 0.109027 ; 0.188449 ;
0.604168 ; 0.780120 ; -0.103898 ; -0.191325 ;
0.644613 ; 0.671661 ; -0.020152 ; 0.216781 ;
0.953984 ; 0.936953 ; 0.134156 ; -0.171471 ;
0.557314 ; 0.242397 ; 0.086676 ; 0.199718 ;
0.238713 ; 0.321012 ; -0.189118 ; 0.107863 ;
0.332971 ; 0.755642 ; -0.119884 ; -0.181736 ;
0.422957 ; 0.896387 ; -0.116628 ; -0.183842 ;
0.391182 ; 0.960155 ; 0.087446 ; -0.199382 ;
0.089215 ; 0.849563 ; -0.009508 ; -0.217508 ;
0.358617 ; 0.712589 ; -0.177424 ; 0.126177 ;
0.226480 ; 0.772677 ; -0.055354 ; -0.210561 ;
0.547073 ; 0.481589 ; -0.153092 ; 0.154799 ;
0.599772 ; 0.483590 ; -0.028338 ; -0.215863 ;
0.265333 ; 0.480638 ; -0.211855 ; -0.050174 ;
0.776641 ; 0.468211 ; 0.134116 ; 0.171502 ;
0.374661 ; 0.421108 ; 0.203696 ; -0.076864 ;
0.417653 ; 0.941658 ; -0.190872 ; 0.104727 ;
0.198400 ; 0.887801 ; -0.091685 ; -0.197468 ;
0.984439 ; 0.546899 ; -0.166674 ; -0.140071 ;
0.151555 ; 0.347678 ; -0.111884 ; 0.186767 ;
0.308714 ; 0.669167 ; -0.087765 ; 0.199242 ;
0.599272 ; 0.770657 ; -0.133691 ; -0.171833 ;
0.177147 ; 0.370500 ; 0.188048 ; 0.030218 ;
0.599204 ; 0.895974 ; 0.148734 ; -0.158991 ;
0.123610 ; 0.967143 ; 0.010824 ; 0.217446 ;
0.178356 ; 0.099459 ; 0.040258 ; -0.213961 ;
0.348767 ; 0.211592 ; -0.027474 ; 0.215975 ;
0.208602 ; 0.904286 ; -0.200786 ; -0.084173 ;
0.268418 ; 0.113632 ; -0.137226 ; -0.169024 ;
0.755647 ; 0.105345 ; 0.033481 ; -0.215126 ;
0.406329 ; 0.384940 ; -0.112535 ; 0.186375 ;
0.886830 ; 0.528397 ; -0.155139 ; -0.152748 ;
0.751174 ; 0.493543 ; -0.038345 ; -0.214312 ;
0.691689 ; 0.404666 ; -0.182447 ; 0.118798 ;
0.913177 ; 0.372396 ; 0.112721 ; 0.186263 ;
0.202509 ; 0.373819 ; -0.164135 ; -0.143037 ;
0.268001 ; 0.718356 ; 0.067035 ; 0.207138 ;
0.153506 ; 0.119681 ; 0.004445 ; -0.217670 ;
0.282148 ; 0.945922 ; 0.197397 ; 0.091839 ;
0.044254 ; 0.617178 ; -0.118861 ; -0.182406 ;
0.180444 ; 0.748754 ; -0.087818 ; -0.199218 ;
0.460286 ; 0.012993 ; -0.248048 ; -0.104414 ;
0.311487 ; 0.293053 ; -0.042046 ; -0.202795 ;
0.703097 ; 0.132913 ; 0.049640 ; -0.211981 ;
0.960045 ; 0.032824 ; -0.088483 ; 0.198924 ;
0.491162 ; 0.605251 ; 0.012454 ; 0.059190 ;
0.091044 ; 0.145487 ; 0.050716 ; -0.211726 ;
0.301564 ; 0.618103 ; 0.207058 ; -0.067283 ;
0.762381 ; 0.612524 ; 0.126582 ; -0.177136 ;
0.494698 ; 0.299511 ; 0.038424 ; 0.214298 ;
0.496760 ; 0.896845 ; -0.098423 ; -0.194198 ;
0.666982 ; 0.715362 ; -0.147458 ; -0.160175 ;
0.416359 ; 0.267552 ; 0.102649 ; 0.191998 ;
0.217466 ; 0.509118 ; -0.191085 ; 0.104339 ;
0.919819 ; 0.733629 ; -0.114887 ; -0.184935 ;
0.372663 ; 0.141698 ; 0.132575 ; -0.172696 ;
0.809417 ; 0.623321 ; 0.011780 ; 0.217396 ;
0.126313 ; 0.783650 ; -0.034026 ; -0.215040 ;
0.180953 ; 0.759343 ; -0.009854 ; 0.217492 ;
0.290425 ; 0.811111 ; 0.194221 ; 0.098378 ;
0.171806 ; 0.286730 ; 0.054118 ; -0.210882 ;
0.368417 ; 0.933998 ; -0.206845 ; -0.067934 ;
0.701435 ; 0.113793 ; 0.151870 ; -0.155999 ;
0.127789 ; 0.958855 ; -0.147603 ; 0.109788 ;
0.265409 ; 0.971303 ; -0.140867 ; -0.166002 ;
0.498509 ; 0.151830 ; -0.186859 ; -0.111730 ;
0.368067 ; 0.109758 ; 0.088642 ; -0.198853 ;
0.071099 ; 0.265022 ; 0.078463 ; 0.203085 ;
0.858236 ; 0.615786 ; 0.064125 ; 0.208058 ;
0.884059 ; 0.142156 ; -0.117319 ; 0.183402 ;
0.309441 ; 0.347923 ; 0.009535 ; 0.217507 ;
0.402310 ; 0.987300 ; -0.208520 ; -0.062606 ;
0.064445 ; 0.510887 ; -0.026318 ; 0.216119 ;
0.930668 ; 0.240119 ; -0.099778 ; -0.193505 ;
0.397810 ; 0.842047 ; 0.015608 ; 0.217155 ;
0.488886 ; 0.079498 ; 0.046690 ; 0.212650 ;
0.206164 ; 0.427644 ; 0.009043 ; -0.217528 ;
0.396189 ; 0.547959 ; 0.078025 ; 0.203254 ;
0.219886 ; 0.150776 ; -0.063380 ; 0.208286 ;
0.972913 ; 0.313641 ; 0.172281 ; 0.133113 ;
0.486141 ; 0.744442 ; -0.196879 ; 0.092945 ;
0.089265 ; 0.044844 ; -0.092018 ; 0.197314 ;
0.197189 ; 0.497606 ; 0.038624 ; 0.214262 ;
0.066334 ; 0.413233 ; 0.000791 ; 0.217714 ;
0.714669 ; 0.561198 ; 0.214287 ; 0.038485 ;
0.400235 ; 0.724285 ; 0.175590 ; 0.128717 ;
0.603397 ; 0.895615 ; -0.010226 ; -0.217475 ;
0.132630 ; 0.170620 ; 0.141199 ; -0.165719 ;
0.304676 ; 0.835348 ; 0.115113 ; -0.184794 ;
0.396690 ; 0.713811 ; 0.183949 ; 0.116460 ;
0.277927 ; 0.279134 ; 0.003422 ; 0.217689 ;
0.575221 ; 0.580924 ; 0.073958 ; 0.204769 ;
0.643332 ; 0.503443 ; 0.147976 ; -0.159697 ;
0.334329 ; 0.399771 ; 0.203138 ; -0.078327 ;
0.718199 ; 0.615384 ; -0.196161 ; 0.094450 ;
0.055794 ; 0.953490 ; 0.164826 ; -0.142240 ;
0.375019 ; 0.604688 ; -0.050836 ; 0.211697 ;
0.742090 ; 0.555876 ; 0.000631 ; 0.217714 ;
0.238933 ; 0.043359 ; 0.204812 ; -0.073838 ;
0.097543 ; 0.052630 ; 0.195297 ; -0.096223 ;
0.125759 ; 0.404041 ; 0.162753 ; 0.144608 ;
0.039207 ; 0.461328 ; -0.015714 ; 0.217148 ;
0.283860 ; 0.991915 ; -0.101865 ; -0.192415 ;
0.861641 ; 0.211288 ; 0.070184 ; 0.206093 ;
0.786473 ; 0.524064 ; 0.100150 ; 0.193313 ;
0.922362 ; 0.032210 ; 0.168215 ; -0.138216 ;
0.262593 ; 0.306830 ; 0.080297 ; 0.202367 ;
0.150718 ; 0.458281 ; 0.089772 ; 0.198346 ;
0.761196 ; 0.063373 ; 0.189410 ; 0.107348 ;
0.318573 ; 0.946550 ; 0.009455 ; -0.217510 ;
0.052838 ; 0.371026 ; -0.065307 ; 0.207690 ;
0.144313 ; 0.646177 ; -0.084350 ; -0.200711 ;
0.137956 ; 0.724654 ; 0.070211 ; -0.206084 ;
0.073433 ; 0.764478 ; -0.013548 ; -0.217293 ;
0.369786 ; 0.237186 ; -0.048098 ; 0.212336 ;
0.065040 ; 0.577545 ; 0.149146 ; -0.158605 ;
0.284682 ; 0.941158 ; 0.172335 ; -0.133044 ;
0.869693 ; 0.056514 ; 0.129478 ; -0.175030 ;
0.229008 ; 0.746566 ; 0.024604 ; -0.216321 ;
0.588064 ; 0.124405 ; -0.009096 ; 0.217525 ;
0.949213 ; 0.996474 ; -0.189437 ; -0.107301 ;
0.654133 ; 0.527813 ; -0.142701 ; -0.164428 ;
0.417455 ; 0.660542 ; 0.155232 ; -0.152653 ;
0.167374 ; 0.353054 ; 0.125611 ; -0.177825 ;
0.120741 ; 0.153866 ; 0.069533 ; -0.206313 ;
0.111625 ; 0.144669 ; -0.008897 ; 0.217534 ;
0.210286 ; 0.777921 ; -0.142860 ; 0.164289 ;
0.436947 ; 0.660077 ; -0.053906 ; 0.210936 ;
0.356484 ; 0.781187 ; 0.156893 ; -0.150946 ;
0.603683 ; 0.253417 ; -0.021415 ; -0.216660 ;
0.095815 ; 0.062579 ; 0.168640 ; 0.137697 ;
0.246132 ; 0.881082 ; 0.002678 ; 0.217699 ;
0.258523 ; 0.473228 ; -0.147365 ; -0.160261 ;
0.034263 ; 0.718723 ; -0.092164 ; 0.197246 ;
0.966417 ; 0.772497 ; 0.006053 ; 0.217631 ;
0.093063 ; 0.427317 ; 0.098130 ; -0.194346 ;
0.638090 ; 0.179601 ; 0.216745 ; -0.020529 ;
0.037942 ; 0.032079 ; 0.012833 ; 0.211514 ;
0.432496 ; 0.579665 ; -0.080496 ; 0.202288 ;
0.301432 ; 0.409974 ; -0.004791 ; -0.217663 ;
0.809712 ; 0.326468 ; -0.057693 ; -0.209932 ;
0.698566 ; 0.446223 ; -0.010943 ; 0.217440 ;
0.117663 ; 0.697170 ; 0.187803 ; -0.110137 ;
0.982382 ; 0.760050 ; 0.124349 ; 0.178710 ;
0.486404 ; 0.947671 ; -0.017867 ; 0.216981 ;
0.035782 ; 0.102644 ; -0.127578 ; 0.176419 ;
0.042269 ; 0.006717 ; -0.215722 ; -0.029393 ;
0.587106 ; 0.353259 ; 0.113931 ; 0.185526 ;
0.349631 ; 0.798361 ; -0.098077 ; -0.194373 ;
0.825915 ; 0.149400 ; 0.140056 ; 0.166686 ;
0.269502 ; 0.177160 ; 0.132482 ; -0.172767 ;
0.072358 ; 0.140130 ; -0.066570 ; -0.207288 ;
0.636985 ; 0.496527 ; -0.105851 ; 0.190251 ;
0.259324 ; 0.870007 ; -0.109040 ; 0.188441 ;
0.375997 ; 0.796374 ; 0.153013 ; -0.154878 ;
0.786897 ; 0.270916 ; 0.165478 ; -0.141482 ;
0.471843 ; 0.630059 ; 0.179378 ; 0.123384 ;
0.042874 ; 0.807536 ; 0.061985 ; 0.208705 ;
0.863731 ; 0.491277 ; 0.019222 ; -0.216865 ;
0.489644 ; 0.215063 ; 0.100841 ; 0.192953 ;
0.360576 ; 0.895847 ; -0.027966 ; 0.215912 ;
0.763475 ; 0.889301 ; 0.216493 ; -0.023040 ;
0.466524 ; 0.056195 ; 0.123020 ; -0.179628 ;
0.483771 ; 0.887178 ; 0.187803 ; -0.110137 ;
0.482173 ; 0.216689 ; -0.070184 ; 0.206093 ;
0.268260 ; 0.554012 ; 0.122794 ; -0.179782 ;
0.867825 ; 0.575395 ; 0.040750 ; -0.213868 ;
0.104365 ; 0.780370 ; 0.127033 ; 0.176812 ;
0.986942 ; 0.869838 ; -0.186819 ; 0.111797 ;
0.571370 ; 0.875706 ; 0.026305 ; 0.216120 ;
0.872935 ; 0.549993 ; 0.111579 ; -0.186950 ;
0.156627 ; 0.077659 ; 0.014731 ; -0.217217 ;
0.432608 ; 0.611697 ; 0.063792 ; 0.208160 ;
0.078204 ; 0.683761 ; 0.050849 ; 0.211694 ;
0.189493 ; 0.022680 ; -0.032032 ; 0.215346 ;
0.240779 ; 0.792418 ; 0.179218 ; 0.123616 ;
0.184847 ; 0.799433 ; -0.100509 ; -0.193127 ;
0.317621 ; 0.695239 ; 0.035328 ; -0.214830 ;
0.493758 ; 0.697799 ; 0.114103 ; -0.185420 ;
0.935390 ; 0.877828 ; 0.146873 ; 0.160712 ;
0.207192 ; 0.524206 ; 0.199111 ; 0.088061 ;
0.847023 ; 0.640421 ; -0.194128 ; 0.098561 ;
0.449623 ; 0.078900 ; 0.020843 ; 0.216715 ;
0.182031 ; 0.362639 ; -0.214925 ; -0.034747 ;
0.975625 ; 0.723593 ; -0.144388 ; -0.162948 ;
0.565906 ; 0.376901 ; -0.116522 ; -0.183909 ;
0.862262 ; 0.576116 ; 0.139644 ; -0.167031 ;
0.430981 ; 0.474819 ; 0.009854 ; 0.217492 ;
0.275964 ; 0.319463 ; -0.032790 ; -0.215232 ;
0.466702 ; 0.028616 ; 0.014345 ; -0.217242 ;
0.300043 ; 0.648567 ; -0.002505 ; -0.217701 ;
0.176869 ; 0.759075 ; 0.009933 ; -0.217489 ;
0.583536 ; 0.335592 ; 0.190620 ; 0.105186 ;
0.449124 ; 0.102228 ; -0.122528 ; 0.179963 ;
0.378757 ; 0.918129 ; 0.210845 ; 0.054262 ;
0.023421 ; 0.215310 ; 0.131498 ; 0.173517 ;
0.197526 ; 0.021885 ; -0.115990 ; 0.184245 ;
0.328542 ; 0.610449 ; -0.207709 ; -0.065245 ;
0.827304 ; 0.295176 ; 0.145079 ; -0.162333 ;
0.858375 ; 0.406377 ; -0.026783 ; -0.216062 ;
0.641465 ; 0.984094 ; 0.120947 ; 0.181030 ;
0.294940 ; 0.207278 ; 0.119884 ; 0.181736 ;
0.050095 ; 0.111887 ; -0.071500 ; 0.205640 ;
0.430571 ; 0.600753 ; -0.035381 ; -0.214821 ;
0.115193 ; 0.304972 ; 0.043580 ; -0.213309 ;
0.688824 ; 0.300249 ; -0.206579 ; -0.068738 ;
0.047444 ; 0.234204 ; -0.146501 ; -0.161051 ;
0.106878 ; 0.885642 ; -0.103419 ; 0.191584 ;
0.136738 ; 0.674532 ; 0.182899 ; -0.118101 ;
0.514840 ; 0.186342 ; 0.073759 ; -0.204840 ;
0.998077 ; 0.201689 ; 0.213357 ; -0.043346 ;
0.603712 ; 0.291835 ; 0.064271 ; -0.208013 ;
0.006878 ; 0.507675 ; 0.118183 ; 0.182846 ;
0.307791 ; 0.171885 ; 0.031860 ; 0.215372 ;
0.594776 ; 0.339997 ; -0.167431 ; 0.139165 ;
0.088591 ; 0.930116 ; -0.202420 ; -0.080163 ;
0.770820 ; 0.071056 ; 0.055527 ; -0.210515 ;
0.237102 ; 0.693536 ; -0.131100 ; 0.173819 ;
0.359922 ; 0.891336 ; -0.177437 ; 0.126159 ;
0.244826 ; 0.103229 ; -0.089519 ; 0.198460 ;
0.436559 ; 0.616204 ; -0.206340 ; -0.069453 ;
0.223065 ; 0.451186 ; -0.117798 ; -0.183095 ;
0.342566 ; 0.140490 ; -0.065148 ; 0.207740 ;
0.214244 ; 0.435069 ; -0.074915 ; -0.204420 ;
0.300407 ; 0.493116 ; -0.133053 ; 0.172328 ;
0.345565 ; 0.531208 ; -0.133571 ; -0.171926 ;
0.359019 ; 0.535861 ; 0.139525 ; -0.167131 ;
0.330726 ; 0.003500 ; 0.085519 ; 0.200216 ;
0.308060 ; 0.279517 ; 0.075819 ; -0.204087 ;
0.615800 ; 0.527366 ; -0.178766 ; 0.124268 ;
0.449388 ; 0.820727 ; 0.026504 ; -0.216096 ;
0.282915 ; 0.449618 ; -0.111605 ; -0.186934 ;
0.202005 ; 0.912117 ; 0.194314 ; -0.098194 ;
0.403742 ; 0.666163 ; -0.212081 ; -0.049210 ;
0.604280 ; 0.151286 ; -0.051421 ; -0.211556 ;
0.338862 ; 0.121042 ; 0.096642 ; 0.195091 ;
0.709876 ; 0.801626 ; -0.193171 ; 0.100424 ;
0.239416 ; 0.938772 ; 0.121651 ; 0.180557 ;
0.219260 ; 0.226703 ; -0.012724 ; 0.217343 ;
0.306602 ; 0.178500 ; -0.036391 ; -0.214652 ;
0.491565 ; 0.962837 ; -0.113399 ; 0.185851 ;
0.195491 ; 0.216721 ; 0.021747 ; 0.216627 ;
0.671783 ; 0.408016 ; -0.210526 ; 0.055486 ;
0.011409 ; 0.739311 ; 0.117864 ; 0.183052 ;
0.804222 ; 0.139815 ; 0.019714 ; 0.216821 ;
0.808501 ; 0.383597 ; -0.018877 ; 0.216896 ;
0.341116 ; 0.851836 ; 0.145983 ; -0.161521 ;
0.513293 ; 0.984330 ; -0.212759 ; 0.046192 ;
0.412843 ; 0.930154 ; -0.016365 ; 0.217099 ;
0.462320 ; 0.457257 ; -0.118781 ; 0.182458 ;
0.883684 ; 0.630605 ; 0.215536 ; 0.030728 ;
0.050827 ; 0.298011 ; 0.119113 ; 0.182242 ;
0.357033 ; 0.909827 ; 0.019315 ; 0.216857 ;
0.403226 ; 0.715470 ; 0.135007 ; 0.170802 ;
0.674443 ; 0.855258 ; -0.025827 ; 0.216178 ;
0.634392 ; 0.383621 ; 0.098051 ; 0.194386 ;
0.581394 ; 0.757950 ; -0.202952 ; 0.078807 ;
0.822027 ; 0.820099 ; 0.217383 ; 0.012023 ;
0.185075 ; 0.803271 ; 0.051952 ; 0.211426 ;
0.740313 ; 0.392014 ; -0.133824 ; -0.171730 ;
0.214522 ; 0.382415 ; -0.005043 ; -0.217657 ;
0.588935 ; 0.943903 ; -0.191802 ; -0.103014 ;
0.637198 ; 0.043333 ; -0.172122 ; -0.133319 ;
0.381336 ; 0.050373 ; 0.124336 ; 0.178719 ;
0.577438 ; 0.047395 ; -0.041560 ; 0.213712 ;
0.454677 ; 0.893691 ; -0.064669 ; -0.207889 ;
0.468906 ; 0.563610 ; -0.120721 ; 0.181181 ;
0.689688 ; 0.776018 ; -0.208373 ; -0.063091 ;
0.610972 ; 0.488340 ; 0.149584 ; -0.158192 ;
0.101536 ; 0.236740 ; 0.198686 ; -0.089016 ;
0.481446 ; 0.886196 ; 0.076722 ; -0.203749 ;
0.054173 ; 0.814686 ; 0.196600 ; -0.093534 ;
0.810763 ; 0.052139 ; -0.140436 ; -0.108709 ;
0.471434 ; 0.424379 ; -0.086715 ; 0.199701 ;
0.566007 ; 0.206517 ; -0.143777 ; -0.163487 ;
0.620828 ; 0.357390 ; 0.123950 ; 0.178987 ;
0.045013 ; 0.810259 ; -0.171112 ; -0.134613 ;
0.607047 ; 0.915322 ; 0.123153 ; -0.179536 ;
0.355407 ; 0.507245 ; -0.202367 ; 0.080297 ;
0.801708 ; 0.665529 ; 0.005801 ; 0.217638 ;
0.223077 ; 0.688723 ; 0.000512 ; 0.217715 ;
0.048319 ; 0.308514 ; -0.045520 ; -0.212903 ;
0.903325 ; 0.685445 ; 0.155112 ; -0.152775 ;
0.623940 ; 0.198574 ; 0.016578 ; -0.217083 ;
0.188205 ; 0.589583 ; 0.133877 ; 0.171689 ;
0.689206 ; 0.460111 ; -0.064085 ; 0.208070 ;
0.060353 ; 0.683570 ; -0.177092 ; -0.126643 ;
0.449175 ; 0.743018 ; -0.090317 ; 0.198098 ;
0.828555 ; 0.520667 ; -0.093918 ; -0.196416 ;
0.233747 ; 0.607908 ; 0.093453 ; 0.196638 ;
0.384738 ; 0.606786 ; 0.091021 ; -0.197776 ;
0.107991 ; 0.524688 ; 0.160627 ; 0.146966 ;
0.070367 ; 0.720133 ; 0.002027 ; -0.217706 ;
0.756923 ; 0.502807 ; -0.212799 ; -0.046008 ;
0.049731 ; 0.853979 ; 0.127538 ; 0.176448 ;
0.187371 ; 0.347347 ; 0.061866 ; 0.208741 ;
0.235514 ; 0.777425 ; 0.209370 ; 0.059701 ;
0.036395 ; 0.530948 ; 0.160667 ; -0.146922 ;
0.328458 ; 0.235867 ; -0.136548 ; 0.169572 ;
0.415721 ; 0.709558 ; 0.172228 ; 0.133182 ;
0.117844 ; 0.759284 ; 0.126116 ; 0.177467 ;
0.540704 ; 0.838118 ; 0.058543 ; 0.209697 ;
0.721388 ; 0.107861 ; -0.170700 ; 0.135135 ;
0.062645 ; 0.932424 ; -0.023607 ; -0.216432 ;
0.028147 ; 0.337204 ; 0.155223 ; 0.114266 ;
0.175294 ; 0.450737 ; -0.217596 ; -0.007215 ;
0.367455 ; 0.489462 ; 0.121040 ; -0.180968 ;
0.827938 ; 0.287910 ; -0.101174 ; 0.192779 ;
0.678359 ; 0.911670 ; -0.093719 ; -0.196512 ;
0.344945 ; 0.411196 ; 0.056497 ; 0.210257 ;
0.370433 ; 0.194578 ; -0.198713 ; 0.088957 ;
0.486624 ; 0.112810 ; 0.118399 ; -0.104186 ;
0.218317 ; 0.738706 ; 0.031341 ; 0.215448 ;
0.085080 ; 0.891588 ; 0.122688 ; 0.179855 ;
0.166876 ; 0.947667 ; -0.215828 ; -0.028602 ;
0.243857 ; 0.949032 ; -0.145372 ; 0.162071 ;
0.082198 ; 0.047319 ; 0.062530 ; 0.208543 ;
0.389452 ; 0.326349 ; 0.189822 ; 0.106618 ;
0.041195 ; 0.519229 ; 0.059354 ; 0.209469 ;
0.653146 ; 0.655107 ; 0.047182 ; 0.212542 ;
0.073694 ; 0.174441 ; 0.119206 ; 0.182181 ;
0.154072 ; 0.533491 ; -0.035873 ; -0.214740 ;
0.969303 ; 0.841651 ; 0.259413 ; 0.019064 ;
0.256556 ; 0.538082 ; -0.085705 ; -0.200136 ;
0.027739 ; 0.683240 ; 0.022172 ; -0.216583 ;
0.399452 ; 0.843641 ; -0.207736 ; -0.065161 ;
0.168803 ; 0.140751 ; 0.197490 ; -0.091639 ;
0.416642 ; 0.480731 ; -0.047248 ; -0.212527 ;
0.192156 ; 0.493747 ; 0.001375 ; -0.217711 ;
0.237522 ; 0.218802 ; 0.062517 ; 0.208547 ;
0.816792 ; 0.058749 ; 0.044006 ; -0.213222 ;
0.527759 ; 0.059619 ; 0.183843 ; -0.116627 ;
0.194549 ; 0.001155 ; 0.097041 ; -0.194893 ;
0.337299 ; 0.379825 ; 0.170687 ; -0.135152 ;
0.385285 ; 0.778359 ; -0.176680 ; -0.127217 ;
0.298877 ; 0.674806 ; -0.009800 ; 0.217495 ;
0.260602 ; 0.205011 ; -0.003528 ; -0.217687 ;
0.398379 ; 0.938172 ; 0.098582 ; 0.194117 ;
0.729891 ; 0.146915 ; -0.144096 ; -0.163206 ;
0.287919 ; 0.670333 ; 0.129678 ; -0.174882 ;
0.186252 ; 0.834149 ; 0.177065 ; -0.126680 ;
0.367842 ; 0.507391 ; -0.184813 ; -0.115084 ;
0.162949 ; 0.805058 ; 0.142274 ; -0.160363 ;
0.952361 ; 0.468702 ; -0.040643 ; -0.213888 ;
0.601371 ; 0.470730 ; 0.001256 ; 0.217712 ;
0.161205 ; 0.842300 ; -0.015594 ; -0.217156 ;
0.367533 ; 0.306098 ; 0.116495 ; -0.183926 ;
0.624552 ; 0.686611 ; -0.114994 ; 0.184869 ;
0.192444 ; 0.673143 ; 0.165863 ; 0.141030 ;
